geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
89062,blumenau,SC,-26.82033846,-49.07998967
89065,blumenau,SC,-26.8760922,-49.11778269
89031,blumenau,SC,-26.88280347,-49.1076131
89037,blumenau,SC,-26.91225753,-49.11088518
89063,blumenau,SC,-26.78733359,-49.07294363
89074,blumenau,SC,-26.85207024,-49.13558214
89015,blumenau,SC,-26.92066741,-49.05808669
89052,blumenau,SC,-26.89253148,-49.06722578
89068,blumenau,SC,-26.83058906,-49.0904887
89010,blumenau,SC,-26.92117416,-49.06710334
89023,blumenau,SC,-26.95357628,-49.08280584
89035,blumenau,SC,-26.89871292,-49.08853343
89022,blumenau,SC,-26.9462275,-49.07439126
89032,blumenau,SC,-26.9102945,-49.13943247
89057,blumenau,SC,-26.86403231,-49.06025813
89066,blumenau,SC,-26.83671964,-49.09822198
89012,blumenau,SC,-26.91366744,-49.07517544
89050,blumenau,SC,-26.90449346,-49.04979377
89069,blumenau,SC,-26.79317696,-49.10149805
89020,blumenau,SC,-26.93269493,-49.05836861
89040,blumenau,SC,-26.92020527,-49.12372731
89041,blumenau,SC,-26.9114107,-49.11143613
89036,blumenau,SC,-26.91679956,-49.10045008
89086,indaial,SC,-26.89721261,-49.22647155
89030,blumenau,SC,-26.89920664,-49.08352347
89046,blumenau,SC,-26.92271706,-49.14820561
89045,blumenau,SC,-26.94571045,-49.13247923
89070,blumenau,SC,-26.88088215,-49.14153435
89084,indaial,SC,-26.88173929,-49.2377703
89058,blumenau,SC,-26.8592801,-49.04705214
89055,blumenau,SC,-26.87642746,-49.06352325
89095,blumenau,SC,-26.70800774,-49.07751694
89056,blumenau,SC,-26.87586692,-49.06946447
89042,blumenau,SC,-26.917704,-49.13456129
89027,blumenau,SC,-26.98596047,-49.08572167
89053,blumenau,SC,-26.88149071,-49.07183056
89082,indaial,SC,-26.89581329,-49.24766996
89085,indaial,SC,-26.86198476,-49.22815286
89021,blumenau,SC,-26.9437975,-49.06919262
89087,indaial,SC,-26.91291964,-49.22616254
89060,blumenau,SC,-26.83991257,-49.05560639
89016,blumenau,SC,-26.91076651,-49.09323843
89083,indaial,SC,-26.88895432,-49.25906597
89048,blumenau,SC,-26.91357148,-49.10539684
89072,blumenau,SC,-26.8791166,-49.16324257
89160,rio do sul,SC,-27.20981137,-49.63292048
89145,jose boiteux,SC,-26.95651751,-49.62864935
89182,lontras,SC,-27.17742018,-49.54348284
89198,rio do campo,SC,-26.94258514,-50.13865876
89170,laurentino,SC,-27.23087744,-49.73043032
89163,rio do sul,SC,-27.20163932,-49.65371045
89116,gaspar,SC,-26.9247316,-48.96055664
89114,gaspar,SC,-26.94309217,-48.93548624
89165,rio do sul,SC,-27.22730589,-49.64789177
89164,rio do sul,SC,-27.21898047,-49.65040323
89128,luiz alves,SC,-26.22944294,-49.40521671
89161,rio do sul,SC,-27.19326556,-49.59971263
89130,indaial,SC,-26.90235593,-49.24262073
89120,timbo,SC,-26.8336549,-49.26170944
89167,rio do sul,SC,-27.21978903,-49.64301817
89107,pomerode,SC,-26.78273336,-49.16415017
89196,salete,SC,-26.9811323,-50.0063752
89124,benedito novo,SC,-26.77513415,-49.41645386
89150,presidente getulio,SC,-27.05580265,-49.62617179
89110,gaspar,SC,-26.92832231,-48.95428876
89135,apiuna,SC,-27.104286,-49.3763705
89115,luiz alves,SC,-26.72320101,-48.93223082
89140,ibirama,SC,-27.05334559,-49.50946611
89108,massaranduba,SC,-26.59892354,-48.99279267
89136,rodeio,SC,-26.90788802,-49.36522249
89176,trombudo central,SC,-27.30144352,-49.79202533
89172,pouso redondo,SC,-27.25430421,-49.92846
89162,rio do sul,SC,-27.174681,-49.59299392
89126,doutor pedrinho,SC,-26.71561,-49.48573
89188,agronomica,SC,-27.26456293,-49.71090723
89111,gaspar,SC,-26.90033974,-49.00693396
89178,braco do trombudo,SC,-27.3626724,-49.87753907
89157,witmarsum,SC,-26.92223202,-49.79045816
89115,gaspar,SC,-26.92365903,-48.95109497
89138,ascurra,SC,-26.95306804,-49.37177204
89190,taio,SC,-27.11748865,-50.01200135
89117,gaspar,SC,-26.8371488,-49.01135722
89180,rio do oeste,SC,-27.1932005,-49.79406439
89199,santa terezinha,SC,-26.77757551,-50.00674105
89112,gaspar,SC,-26.94640708,-48.94918364
89148,vitor meireles,SC,-26.88919886,-49.84283974
89155,dona emma,SC,-26.99702,-49.76109
89118,gaspar,SC,-26.83212084,-49.03707801
89143,dalbergia,SC,-27.03689844,-49.58699047
89121,rio dos cedros,SC,-26.74066419,-49.27214981
89186,aurora,SC,-27.316917,-49.6367955
89113,gaspar,SC,-26.9225963,-48.65174808
89184,presidente nereu,SC,-27.28138741,-49.3895422
89194,mirim doce,SC,-27.2004867,-50.06852787
89143,ibirama,SC,-27.04663723,-49.58696167
89219,joinville,SC,-26.25413501,-48.87133423
89221,joinville,SC,-26.28010601,-48.83969902
89286,sao bento do sul,SC,-26.24237446,-49.44408727
89295,rio negrinho,SC,-26.26184179,-49.5235885
89223,joinville,SC,-26.25487035,-48.85203074
89228,joinville,SC,-26.28789055,-48.77837034
89245,araquari,SC,-26.41727565,-48.75693405
89222,joinville,SC,-26.27201382,-48.85081272
89288,sao bento do sul,SC,-26.2277775,-49.41558675
89229,joinville,SC,-26.329608,-48.81747031
89230,joinville,SC,-26.32801294,-48.80596426
89220,joinville,SC,-26.27254649,-48.87520336
89240,sao francisco do sul,SC,-26.24549513,-48.63431496
89235,joinville,SC,-26.36543933,-48.82646121
89232,joinville,SC,-26.36188077,-48.83907699
89256,jaragua do sul,SC,-26.48703547,-49.07140099
89224,joinville,SC,-26.27013467,-48.80876106
89203,joinville,SC,-26.3025745,-48.85193236
89202,joinville,SC,-26.31349655,-48.84862528
89255,jaragua do sul,SC,-26.47349011,-49.09484367
89251,jaragua do sul,SC,-26.49173144,-49.0756229
89237,joinville,SC,-26.2922582,-48.91274414
89215,joinville,SC,-26.33677345,-48.90645142
89225,joinville,SC,-26.25351567,-48.80168204
89252,jaragua do sul,SC,-26.48765857,-49.10434246
89233,joinville,SC,-26.35414496,-48.84080711
89218,joinville,SC,-26.27085562,-48.86166605
89259,jaragua do sul,SC,-26.49816629,-49.08619647
89270,guaramirim,SC,-26.47119166,-48.99874722
89211,joinville,SC,-26.33702051,-48.85493475
89275,schroeder,SC,-26.40323433,-49.08759792
89207,joinville,SC,-26.32299141,-48.83333579
89210,joinville,SC,-26.33230992,-48.8216102
89280,sao bento do sul,SC,-26.25372276,-49.37880567
89205,joinville,SC,-26.31013216,-48.82749703
89291,sao bento do sul,SC,-26.27719153,-49.38302629
89226,joinville,SC,-26.23667609,-48.81094157
89248,garuva,SC,-26.02136727,-48.85180544
89254,jaragua do sul,SC,-26.46850295,-49.1098831
89212,joinville,SC,-26.34757287,-48.849413
89204,joinville,SC,-26.28314925,-48.85128463
89285,sao bento do sul,SC,-26.20419936,-49.39876136
89216,joinville,SC,-26.29479482,-48.88069388
89258,jaragua do sul,SC,-26.48928832,-49.06057033
89217,joinville,SC,-26.28509346,-48.87010251
89265,jaragua do sul,SC,-26.45735404,-49.16876751
89201,joinville,SC,-26.29789752,-48.84623041
89260,jaragua do sul,SC,-26.50713905,-49.13313967
89234,joinville,SC,-26.33868335,-48.76818851
89294,campo alegre,SC,-26.17413998,-49.39196084
89247,balneario barra do sul,SC,-26.45991592,-48.62031401
89208,joinville,SC,-26.34347496,-48.83751412
89231,joinville,SC,-26.34180894,-48.78914365
89213,joinville,SC,-26.43411739,-48.81840776
89266,jaragua do sul,SC,-26.42640222,-49.10584938
89253,jaragua do sul,SC,-26.49046876,-49.11777501
89249,itapoa,SC,-26.069943,-48.632363
89257,jaragua do sul,SC,-26.45975015,-49.04036562
89209,joinville,SC,-26.3581265,-48.80544105
89278,corupa,SC,-26.42357485,-49.24222454
89214,joinville,SC,-26.33054814,-48.88090174
89282,sao bento do sul,SC,-26.22784361,-49.33801176
89239,joinville,SC,-26.22782019,-48.90053855
89283,sao bento do sul,SC,-26.2377578,-49.34299807
89227,joinville,SC,-26.27365338,-48.81766937
89287,sao bento do sul,SC,-26.24064765,-49.39225894
89261,jaragua do sul,SC,-26.53272923,-49.12866347
89281,sao bento do sul,SC,-26.24293364,-49.3719801
89292,sao bento do sul,SC,-26.28004923,-49.37989721
89206,joinville,SC,-26.30158488,-48.81163951
89289,sao bento do sul,SC,-26.24703088,-49.45887427
89284,sao bento do sul,SC,-26.20811632,-49.37727121
89290,sao bento do sul,SC,-26.24161423,-49.4422151
89262,jaragua do sul,SC,-26.49982772,-49.13662948
89267,jaragua do sul,SC,-26.35692331,-49.12918261
89246,itapocu,SC,-26.54319076,-48.71245728
89264,jaragua do sul,SC,-26.54935954,-49.1595756
89294,fragosos,SC,-26.16160941,-49.38381753
89300,mafra,SC,-26.11990678,-49.80315349
89340,itaiopolis,SC,-26.33959423,-49.90429319
89370,papanduva,SC,-26.40395374,-50.14448817
89380,monte castelo,SC,-26.45707672,-50.22820258
89384,residencia fuck,SC,-26.45557111,-50.23906175
89460,canoinhas,SC,-26.16862248,-50.39286153
89400,porto uniao,SC,-26.23222339,-51.08336578
89480,major vieira,SC,-26.3625106,-50.32483412
89478,bela vista do toldo,SC,-26.27555571,-50.46587676
89440,irineopolis,SC,-26.23939345,-50.79774297
89490,tres barras,SC,-26.1079661,-50.30785082
89410,santa cruz do timbo,SC,-26.38639,-50.88361
89430,calmon,SC,-26.60327488,-51.09487047
89420,matos costa,SC,-26.47435543,-51.1500138
89500,cacador,SC,-26.77759783,-51.02660067
89560,videira,SC,-27.00086872,-51.14532022
89509,cacador,SC,-26.77926794,-51.0041118
89580,fraiburgo,SC,-27.0294912,-50.91302666
89520,curitibanos,SC,-27.28861482,-50.57696646
89545,timbo grande,SC,-26.61739611,-50.66895951
89535,ponte alta do norte,SC,-27.16550917,-50.46862453
89510,cacador,SC,-26.79056854,-50.99646513
89590,arroio trinta,SC,-26.93111133,-51.33404985
89503,cacador,SC,-26.78102143,-51.01720747
89540,santa cecilia,SC,-26.96393791,-50.41650491
89506,cacador,SC,-26.75971786,-51.0229246
89505,cacador,SC,-26.76990436,-51.03767191
89558,iomere,SC,-27.00162415,-51.24034695
89515,lebon regis,SC,-26.93348648,-50.69339675
89504,cacador,SC,-26.78017472,-51.02419321
89595,salto veloso,SC,-26.9086486,-51.39920907
89570,pinheiro preto,SC,-27.04899,-51.2375525
89507,cacador,SC,-26.7689801,-51.00213282
89511,cacador,SC,-26.79262689,-50.98625622
89533,sao cristovao do sul,SC,-26.78235199,-50.99098373
89550,rio das antas,SC,-26.8931426,-51.07486198
89501,cacador,SC,-26.79084001,-51.00046872
89530,frei rogerio,SC,-27.1756651,-50.80837237
89555,rio das antas,SC,-26.93998451,-51.11094482
89518,macieira,SC,-26.85591225,-51.37545811
89620,campos novos,SC,-27.403062,-51.2296741
89680,irani,SC,-27.02611224,-51.90328284
89634,brunopolis,SC,-27.31034819,-50.83542512
89694,faxinal dos guedes,SC,-26.84958068,-52.25698729
89600,joacaba,SC,-27.16882094,-51.51882419
89667,piratuba,SC,-27.4183998,-51.77096945
89665,capinzal,SC,-27.37609612,-51.59534295
89670,catanduvas,SC,-27.07370858,-51.6613177
89675,vargem bonita,SC,-26.999694,-51.7444823
89683,ponte serrada,SC,-26.87045448,-52.01542238
89642,tangara,SC,-27.10545419,-51.25008227
89669,ipira,SC,-27.40414504,-51.77644291
89654,agua doce,SC,-26.99724916,-51.55546382
89650,treze tilias,SC,-26.99928008,-51.41862193
89687,passos maia,SC,-26.77915894,-52.06276057
89610,herval d'oeste,SC,-27.17195604,-51.49352558
89610,herval d oeste,SC,-27.17503356,-51.49909201
89618,monte carlo,SC,-27.13059034,-50.93868163
89690,vargeao,SC,-26.788989,-52.122284
89663,ouro,SC,-27.32904638,-51.60118443
89636,abdon batista,SC,-27.61254579,-51.02269606
89652,ibiam,SC,-27.18101034,-51.23837154
89677,jabora,SC,-27.17206556,-51.73787062
89613,erval velho,SC,-27.27079217,-51.44407372
89633,zortea,SC,-27.45634053,-51.55387689
89638,vargem,SC,-27.49342167,-50.97777249
89640,ibicare,SC,-27.08700368,-51.36805815
89609,luzerna,SC,-27.13082467,-51.46825267
89610,herval doeste,SC,-27.17011649,-51.49462563
89660,lacerdopolis,SC,-27.26392385,-51.56379052
89610,herval d' oeste,SC,-27.1818134,-51.49639406
89700,concordia,SC,-27.22653061,-52.02147812
89770,seara,SC,-27.1479053,-52.30937302
89740,arabuta,SC,-27.15767371,-52.14062161
89760,ita,SC,-27.275085,-52.33922369
89703,concordia,SC,-27.21940608,-52.03864609
89745,presidente castello branco,SC,-27.22083995,-51.81102225
89708,concordia,SC,-27.24343953,-52.03765779
89707,concordia,SC,-27.24197968,-52.04186513
89701,concordia,SC,-27.2118077,-52.02099085
89780,xavantina,SC,-27.02091,-52.32996
89711,concordia,SC,-27.22952773,-51.99198464
89705,concordia,SC,-27.22849521,-52.05339554
89709,concordia,SC,-27.24875151,-52.01828701
89735,lindoia do sul,SC,-27.05307853,-52.09110131
89730,alto bela vista,SC,-27.43527498,-51.90574997
89713,concordia,SC,-27.15907529,-51.91406154
89790,ipumirim,SC,-27.07363801,-52.13540646
89750,peritiba,SC,-27.37051477,-51.9016013
89710,concordia,SC,-27.23832254,-52.02218788
89778,arvoredo,SC,-27.07367792,-52.46063392
89765,paial,SC,-27.25221103,-52.49891485
89712,concordia,SC,-27.24221861,-51.95274524
89871,serra alta,SC,-26.72089655,-53.04489775
89825,xaxim,SC,-26.96087759,-52.53025153
89870,pinhalzinho,SC,-26.84110728,-52.98232782
89802,chapeco,SC,-27.10203969,-52.61515531
89805,chapeco,SC,-27.08366517,-52.61218691
89896,itapiranga,SC,-27.17425165,-53.71375242
89820,xanxere,SC,-26.87062455,-52.4044879
89803,chapeco,SC,-27.10060821,-52.6412459
89810,chapeco,SC,-27.07348228,-52.6389423
89874,maravilha,SC,-26.77286341,-53.17477024
89814,chapeco,SC,-27.1154205,-52.61644125
89804,chapeco,SC,-27.07860435,-52.62989923
89887,palmitos,SC,-27.07203634,-53.16041846
89897,sao joao do oeste,SC,-28.71194219,-49.35769922
89855,sul brasil,SC,-26.74069583,-52.96680301
89801,chapeco,SC,-27.10639806,-52.61172074
89840,coronel freitas,SC,-26.90020045,-52.70459513
89806,chapeco,SC,-27.04798768,-52.63400893
89888,caibi,SC,-27.07527413,-53.25001301
89872,modelo,SC,-26.77174762,-53.05603586
89899,ipora do oeste,SC,-26.98109913,-53.53465037
89865,nova erechim,SC,-26.90334506,-52.90594949
89815,chapeco,SC,-27.11723325,-52.62386391
89812,chapeco,SC,-27.11157067,-52.61231533
89885,sao carlos,SC,-27.08174124,-53.00327241
89859,formosa do sul,SC,-26.64818043,-52.79199243
89893,mondai,SC,-27.10251871,-53.3992742
89868,saudades,SC,-26.92593681,-53.00068897
89832,ipuacu,SC,-26.63535571,-52.45730417
89890,cunha pora,SC,-26.89233199,-53.17005023
89835,sao domingos,SC,-26.5621345,-52.53118568
89848,jardinopolis,SC,-26.71964787,-52.85568045
89895,riqueza,SC,-27.07009547,-53.324679
89830,abelardo luz,SC,-26.56400257,-52.327487
89850,quilombo,SC,-26.72665513,-52.71820466
89809,chapeco,SC,-27.09823746,-52.66935995
89886,cunhatai,SC,-26.97318774,-53.09174089
89880,caxambu do sul,SC,-27.16138062,-52.87942479
89883,aguas de chapeco,SC,-27.07357283,-52.98026775
89813,chapeco,SC,-27.14824628,-52.57897827
89898,tunapolis,SC,-26.97341287,-53.63794249
89838,galvao,SC,-26.45582841,-52.69168374
89843,aguas frias,SC,-26.88053337,-52.86250123
89879,sao miguel da boa vista,SC,-26.69110539,-53.25080249
89891,iraceminha,SC,-26.79899095,-53.33215386
89817,guatambu,SC,-27.13234077,-52.78622524
89854,santiago do sul,SC,-26.63654737,-52.67322011
89882,planalto alegre,SC,-27.07032005,-52.86451336
89856,irati,SC,-26.65733183,-52.89820782
89837,coronel martins,SC,-26.51213803,-52.6695992
89819,cordilheira alta,SC,-26.98135405,-52.59374448
89845,uniao do oeste,SC,-26.76122432,-52.85031729
89875,tigrinhos,SC,-26.69084509,-53.15821602
89818,nova itaberaba,SC,-26.94156335,-52.81211991
89839,jupia,SC,-26.40095829,-52.72752559
89834,ouro verde,SC,-26.69094747,-52.30857695
89878,flor do sertao,SC,-26.78302256,-53.33954385
89862,entre rios,SC,-26.72430826,-52.55984993
89828,lajeado grande,SC,-26.85791455,-52.5665911
89860,marema,SC,-26.80415555,-52.63004301
89824,bom jesus,SC,-26.73439378,-52.39085754
89900,sao miguel do oeste,SC,-26.72869917,-53.51449583
89980,campo ere,SC,-26.3935927,-53.08265733
89920,guaraciaba,SC,-26.60628205,-53.51102911
89990,sao lourenco do oeste,SC,-26.35258941,-52.85306467
89930,sao jose do cedro,SC,-26.45391629,-53.49277989
89935,princesa,SC,-26.44247476,-53.60050674
89998,novo horizonte,SC,-26.45973446,-52.82261154
89970,anchieta,SC,-26.53220113,-53.32910372
89940,guaruja do sul,SC,-26.3851374,-53.52418229
89983,santa terezinha do progresso,SC,-26.601978,-53.1683405
89910,descanso,SC,-26.82015815,-53.49960647
89908,romelandia,SC,-26.67822198,-53.31887272
89906,paraiso,SC,-26.62020742,-53.67422321
89950,dionisio cerqueira,SC,-26.25891649,-53.63546699
89982,sao bernardino,SC,-26.47411054,-52.96523078
89985,palma sola,SC,-26.34880919,-53.27697724
89915,santa helena,SC,-26.918985,-53.614916
89909,barra bonita,SC,-26.6549132,-53.43887791
89925,belmonte,SC,-26.84312663,-53.58007892
89905,bandeirante,SC,-26.76414357,-53.64088438
90010,porto alegre,RS,-30.03215041,-51.2325517
90050,porto alegre,RS,-30.03663696,-51.22367993
90030,porto alegre,RS,-30.02486007,-51.22343202
90035,porto alegre,RS,-30.0293389,-51.21207766
90040,porto alegre,RS,-30.04307239,-51.21141663
90020,porto alegre,RS,-30.02996719,-51.22857475
90018,porto alegre,RS,-30.02948255,-51.23241568
90022,porto alegre,RS,-31.77991961,-52.34106626
90002,porto alegre,RS,-30.02836361,-51.23058931
90038,porto alegre,RS,-30.02634629,-51.22249899
90090,porto alegre,RS,-29.98906623,-51.26256
90013,porto alegre,RS,-30.03732547,-51.23660378
90027,porto alegre,RS,-30.0301244,-51.23034499
90029,porto alegre,RS,-30.03203171,-51.23599079
90001,porto alegre,RS,-30.02836361,-51.23058931
90110,porto alegre,RS,-30.04143096,-51.22877354
90130,porto alegre,RS,-30.05873558,-51.22157241
90150,porto alegre,RS,-30.05684742,-51.2227813
90160,porto alegre,RS,-30.04930447,-51.2131597
90170,porto alegre,RS,-30.04420237,-51.22582051
90119,porto alegre,RS,-30.04153046,-51.22878262
90169,porto alegre,RS,-30.04835024,-51.21768843
90120,porto alegre,RS,-30.0377606,-51.18020369
90220,porto alegre,RS,-30.02445275,-51.21118836
90240,porto alegre,RS,-30.0131699,-51.19853892
90230,porto alegre,RS,-30.00731247,-51.19422244
90250,porto alegre,RS,-29.98686017,-51.19170121
90200,porto alegre,RS,-29.98554701,-51.16286897
90245,porto alegre,RS,-29.97914197,-51.19026344
90251,porto alegre,RS,-29.9737755,-51.19155225
90241,porto alegre,RS,-30.00585297,-51.2047144
90231,porto alegre,RS,-30.00977543,-51.20172574
90430,porto alegre,RS,-30.03327,-51.20423326
90470,porto alegre,RS,-30.02967049,-51.18159252
90450,porto alegre,RS,-30.02772762,-51.18708261
90460,porto alegre,RS,-30.04210198,-51.18305187
90410,porto alegre,RS,-30.04311118,-51.18142789
90440,porto alegre,RS,-30.01894529,-51.19805308
90480,porto alegre,RS,-30.02159907,-51.17872348
90420,porto alegre,RS,-30.03173354,-51.20999097
90550,porto alegre,RS,-30.02022701,-51.19513105
90540,porto alegre,RS,-30.02076346,-51.18892236
90510,porto alegre,RS,-30.02360954,-51.19870084
90570,porto alegre,RS,-30.02550664,-51.20396295
90560,porto alegre,RS,-30.01769047,-51.19121208
90520,porto alegre,RS,-30.01980486,-51.17878984
90650,porto alegre,RS,-30.06177938,-51.17074068
90610,porto alegre,RS,-30.04888497,-51.19654505
90630,porto alegre,RS,-30.04404879,-51.19180931
90620,porto alegre,RS,-30.04841851,-51.20840841
90680,porto alegre,RS,-30.05198212,-51.18651997
90640,porto alegre,RS,-30.06307246,-51.20322269
90690,porto alegre,RS,-30.04328907,-51.18007007
90670,porto alegre,RS,-30.04623721,-51.18559141
90660,porto alegre,RS,-30.07357024,-51.20294711
90619,porto alegre,RS,-30.05708667,-51.17418115
90771,porto alegre,RS,-30.15809112,-51.21417966
90820,porto alegre,RS,-30.09460141,-51.2271338
90880,porto alegre,RS,-30.06173538,-51.21665828
90840,porto alegre,RS,-30.08265057,-51.22237971
90810,porto alegre,RS,-30.0756986,-51.24170887
90850,porto alegre,RS,-30.0683888,-51.22319514
90870,porto alegre,RS,-30.07883928,-51.20863725
90830,porto alegre,RS,-30.08715837,-51.219713
91010,porto alegre,RS,-30.00830687,-51.17548661
91060,porto alegre,RS,-30.00074596,-51.14685156
91050,porto alegre,RS,-30.00740453,-51.15128167
91030,porto alegre,RS,-30.00815735,-51.17525079
91040,porto alegre,RS,-30.00946294,-51.15793605
91020,porto alegre,RS,-30.00393042,-51.18770175
91170,porto alegre,RS,-29.988864,-51.09603224
91110,porto alegre,RS,-30.00388736,-51.13607729
91150,porto alegre,RS,-30.00191788,-51.12065584
91130,porto alegre,RS,-30.01125892,-51.1310816
91180,porto alegre,RS,-30.00610859,-51.10585507
91140,porto alegre,RS,-29.96340781,-51.11430214
91120,porto alegre,RS,-29.98025732,-51.1329684
91160,porto alegre,RS,-29.99148351,-51.09895269
91175,porto alegre,RS,-29.97593024,-51.19591931
91130,porto aelgre,RS,-29.99581794,-51.12899047
91215,porto alegre,RS,-30.0279235,-51.14110079
91270,porto alegre,RS,-30.03434805,-51.11959917
91240,porto alegre,RS,-30.01845412,-51.11764303
91230,porto alegre,RS,-30.01895147,-51.12713188
91250,porto alegre,RS,-30.01789975,-51.09731466
91260,porto alegre,RS,-30.03737503,-51.10576616
91210,porto alegre,RS,-30.03535048,-51.14769317
91220,porto alegre,RS,-30.01890821,-51.13541895
91225,porto alegre,RS,-30.02704963,-51.13176889
91263,porto alegre,RS,-30.04510491,-51.10609287
91280,porto alegre,RS,-30.04513454,-51.09709286
91350,porto alegre,RS,-30.01895818,-51.16296205
91330,porto alegre,RS,-30.02870742,-51.16881473
91340,porto alegre,RS,-30.02894146,-51.18007166
91380,porto alegre,RS,-30.02447962,-51.14424296
91360,porto alegre,RS,-30.02221144,-51.15161116
91370,porto alegre,RS,-30.01818862,-51.14962402
91310,porto alegre,RS,-30.04023921,-51.1641479
91320,porto alegre,RS,-30.03835135,-51.15238157
91349,porto alegre,RS,-30.02530441,-51.16329075
91430,porto alegre,RS,-30.05238652,-51.14631362
91410,porto alegre,RS,-30.05016773,-51.17127491
91450,porto alegre,RS,-30.04758119,-51.13461203
91420,porto alegre,RS,-30.04228042,-51.16980229
91440,porto alegre,RS,-30.06252728,-51.14664332
91501,porto alegre,RS,-30.07653851,-51.12485037
91550,porto alegre,RS,-30.07702149,-51.13139499
91530,porto alegre,RS,-30.06897071,-51.15509949
91510,porto alegre,RS,-30.07200824,-51.17719962
91560,porto alegre,RS,-30.11889888,-51.1087932
91520,porto alegre,RS,-30.06715875,-51.16880409
91570,porto alegre,RS,-30.11401509,-51.10201428
91540,porto alegre,RS,-30.08286805,-51.13043961
91509,porto alegre,RS,-30.07653851,-51.12485037
91720,porto alegre,RS,-30.08911534,-51.20802962
91760,porto alegre,RS,-30.14064541,-51.224788
91751,porto alegre,RS,-30.12782207,-51.22261918
91787,porto alegre,RS,-30.15581829,-51.18248336
91755,porto alegre,RS,-30.16380985,-51.20104756
91780,porto alegre,RS,-30.21046165,-51.17492095
91770,porto alegre,RS,-30.15709838,-51.21783646
91750,porto alegre,RS,-30.12330956,-51.2161441
91740,porto alegre,RS,-30.10330372,-51.21581542
91793,porto alegre,RS,-30.14799053,-51.14342059
91795,porto alegre,RS,-30.15131597,-51.14698474
91712,porto alegre,RS,-30.09377354,-51.17694364
91788,porto alegre,RS,-30.15017209,-51.16147719
91790,porto alegre,RS,-30.15589143,-51.13714794
91710,porto alegre,RS,-30.0732237,-51.18980549
91781,porto alegre,RS,-30.18499864,-51.17471678
91792,porto alegre,RS,-30.15093,-51.140402
91771,porto alegre,RS,-30.1578267,-51.2149034
91778,porto alegre,RS,-30.17651994,-51.18383904
91798,porto alegre,RS,-30.17874881,-51.14277606
91791,porto alegre,RS,-30.14436457,-51.12637161
91786,porto alegre,RS,-30.17646813,-51.17617126
91796,porto alegre,RS,-30.17060102,-51.08101814
91782,porto alegre,RS,-30.21401101,-51.12691285
91785,porto alegre,RS,-30.18786133,-51.13588004
91810,porto alegre,RS,-30.0857231,-51.2475347
91920,porto alegre,RS,-30.1100209,-51.23162799
91900,porto alegre,RS,-30.10480682,-51.2524555
91910,porto alegre,RS,-30.09981943,-51.23483174
92020,canoas,RS,-29.91005335,-51.16922672
92035,canoas,RS,-29.91662433,-51.1265025
92030,canoas,RS,-29.91466885,-51.14844144
92025,canoas,RS,-29.92327422,-51.16155342
92010,canoas,RS,-29.91685197,-51.17985034
92031,canoas,RS,-29.89071287,-51.13984355
92032,canoas,RS,-29.90980404,-51.14917761
92022,canoas,RS,-29.91642695,-51.15557933
92027,canoas,RS,-29.92737822,-51.14750081
92120,canoas,RS,-29.95639051,-51.16761356
92130,canoas,RS,-29.95764455,-51.16175122
92110,canoas,RS,-29.92955344,-51.17033879
92200,canoas,RS,-29.94286384,-51.17746566
92310,canoas,RS,-29.91525822,-51.18616903
92320,canoas,RS,-29.92740783,-51.19170476
92314,canoas,RS,-29.93075,-51.16272
92330,canoas,RS,-29.90585054,-51.21874199
92323,canoas,RS,-29.92257047,-51.19970512
92340,canoas,RS,-29.90535799,-51.18793495
92325,canoas,RS,-29.91235333,-51.22234712
92420,canoas,RS,-29.88670447,-51.17760428
92480,nova santa rita,RS,-29.8565337,-51.26895833
92410,canoas,RS,-29.89871648,-51.16985097
92425,canoas,RS,-29.88037117,-51.1558186
92440,canoas,RS,-29.89127757,-51.130135
92412,canoas,RS,-29.89597696,-51.14571254
92441,canoas,RS,-29.88616943,-51.13587933
92415,canoas,RS,-29.90400999,-51.141776
92500,guaiba,RS,-30.11082612,-51.36376684
92850,sertao santana,RS,-30.4617136,-51.60171239
92990,eldorado do sul,RS,-29.99480725,-51.3142326
92900,mariana pimentel,RS,-30.3520917,-51.58525151
93025,sao leopoldo,RS,-29.77742978,-51.16438267
93037,sao leopoldo,RS,-29.79004156,-51.13274825
93022,sao leopoldo,RS,-29.7966795,-51.14976228
93030,sao leopoldo,RS,-29.78246114,-51.14207422
93010,sao leopoldo,RS,-29.76467708,-51.15238583
93044,sao leopoldo,RS,-29.781279,-51.1092675
93032,sao leopoldo,RS,-29.77065487,-51.13215301
93040,sao leopoldo,RS,-29.76860718,-51.14036967
93020,sao leopoldo,RS,-29.77828044,-51.15316711
93046,sao leopoldo,RS,-29.76976255,-51.1371916
93048,sao leopoldo,RS,-29.76674346,-51.11028957
93056,sao leopoldo,RS,-29.75442279,-51.09169361
93035,sao leopoldo,RS,-29.78768488,-51.13421626
93054,sao leopoldo,RS,-29.76058386,-51.11064585
93052,sao leopoldo,RS,-29.74431717,-51.09409773
93042,sao leopoldo,RS,-29.76129327,-51.11963512
93050,sao leopoldo,RS,-29.75643901,-51.1089505
93115,sao leopoldo,RS,-29.73817094,-51.13832328
93120,sao leopoldo,RS,-29.72912971,-51.15428903
93180,portao,RS,-29.6960435,-51.24351819
93130,sao leopoldo,RS,-29.74792647,-51.15495232
