geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geolocation_customer_id,geolocation_seller_id,,,,
79008,campo grande,MS,-20.44412476,-54.62093081,82472d8c652d50e858f86803c99db65a,#N/A,,,,
79040,campo grande,MS,-20.45746785,-54.57264623,7dbbbd7d97b75bc79cb40919653a490b,#N/A,,,,
79005,campo grande,MS,-20.4807309,-54.61764166,89644ae442e654506e57ed7604a7ec73,#N/A,,,,
79041,campo grande,MS,-20.47061483,-54.57143722,2d057e75b32e4dbdfa0488bd9dbbc845,#N/A,,,,
79014,campo grande,MS,-20.40607576,-54.59797629,e2296cf6cb7592ec351337ad27a9e760,#N/A,,,,
79004,campo grande,MS,-20.469942,-54.61275384,7dd489c17d2651b77fdc9834bacbf359,#N/A,,,,
79020,campo grande,MS,-20.45741496,-54.59501939,375218fb5cb847e5cdcb129195f11826,#N/A,,,,
79034,campo grande,MS,-20.41812893,-54.56358268,d96c9c329a257073367403d54b03d1b5,#N/A,,,,
79081,campo grande,MS,-20.50804546,-54.63393183,5d124218ed8294959f04ece9dfeaeef3,#N/A,,,,
79051,campo grande,MS,-20.48227936,-54.59397058,1b663bed8f7682bb0d25c06d56f67e6b,#N/A,,,,
79022,campo grande,MS,-20.44433913,-54.58973851,80a642de6806c151665d98e30889a5d1,#N/A,,,,
79050,campo grande,MS,-20.48645502,-54.60907201,a78420e9bab6abdf4b5a99f890f24a52,#N/A,,,,
79017,campo grande,MS,-20.39772595,-54.56551024,2aa2f3c52c5c2cd6473b38b6cfaa2708,#N/A,,,,
79023,campo grande,MS,-20.430315,-54.58167937,c88c6060cc61e64275dcc22da352122a,#N/A,,,,
79018,campo grande,MS,-20.38555745,-54.55202669,#N/A,#N/A,,,,
79080,campo grande,MS,-20.49092264,-54.62800888,54e45f61024a906d5ed85efa3cc79c4e,#N/A,,,,
79085,campo grande,MS,-20.52169334,-54.65726588,ed01365fc6f6e098879c03ae23b0d743,#N/A,,,,
79094,campo grande,MS,-20.50848465,-54.663581,8a22ead57ce5289b0a1667c54a8cde17,#N/A,,,,
79075,campo grande,MS,-20.54543913,-54.64651862,8787c72a20002592238d7b80721ab729,#N/A,,,,
79070,campo grande,MS,-20.51302666,-54.61051356,3dfdb9a708864dee33563ccd9ae7a4fc,#N/A,,,,
79009,campo grande,MS,-20.45357016,-54.62807171,52438ca332ca1c6752629e6dead3b43e,#N/A,,,,
79042,campo grande,MS,-20.5002414,-54.56866584,620584cb5bc308f3a44907cd75e98f6f,#N/A,,,,
79065,campo grande,MS,-20.54989058,-54.57426714,#N/A,#N/A,,,,
79013,campo grande,MS,-20.41553184,-54.5833572,14ed3e209d3c30fa876e039840c8c515,#N/A,,,,
79021,campo grande,MS,-20.45718793,-54.59103899,7c8e2ee21d1aad5b2c33ee153b31192f,#N/A,,,,
79096,campo grande,MS,-20.51785257,-54.68458907,795d2de5fab854dd2b68a6c1fbaa1f21,#N/A,,,,
79011,campo grande,MS,-20.4292908,-54.59572951,bbd28269922a1ffb57ffdb992adae636,#N/A,,,,
79092,campo grande,MS,-20.496537,-54.663462,8cf88d7ba142365ef2ca619ef06f9a0f,#N/A,,,,
79003,campo grande,MS,-20.46823357,-54.59678136,0ddced8bd93128a018d52ee7d32bfa2e,#N/A,,,,
79044,campo grande,MS,-20.47528594,-54.54593806,98f28fffa1c9e07ba5a33cb690eb33c4,#N/A,,,,
79036,campo grande,MS,-20.44531227,-54.56891803,6c07c8a3a6cb8b630dcbf91da2cef379,#N/A,,,,
79072,campo grande,MS,-20.53836166,-54.60554058,23adca7b92ea9f7c40e60be117e47c6b,#N/A,,,,
79046,campo grande,MS,-20.48170725,-54.55691755,27dd10f1b20e6b39cdd260a949cec32d,#N/A,,,,
79045,campo grande,MS,-20.46249148,-54.54699713,af3607bdd3b2a0dcdc888ed59e1c5a15,#N/A,,,,
79064,campo grande,MS,-20.55320131,-54.58869086,#N/A,#N/A,,,,
79073,campo grande,MS,-20.55004851,-54.61388889,6b9cd57e8da503b79dc6e58b438e77de,#N/A,,,,
79086,campo grande,MS,-20.49447603,-54.64579613,10bd0e79bb50988c58efb453331c88cf,#N/A,,,,
79037,campo grande,MS,-20.43445964,-54.53756263,#N/A,#N/A,,,,
79035,campo grande,MS,-20.41250535,-54.56337727,#N/A,#N/A,,,,
79084,campo grande,MS,-20.51918515,-54.65175495,ed78b8e3b4ce8f10d7ff5f18f9758b75,#N/A,,,,
79077,campo grande,MS,-20.54960577,-54.66195854,e1a2cdbd140f6df9f1bc7d88f6bb7611,#N/A,,,,
79082,campo grande,MS,-20.50888461,-54.64167805,#N/A,#N/A,,,,
79043,campo grande,MS,-20.4710555,-54.56572728,1aba9d2a7b717187271edc2f163c1d89,#N/A,,,,
79012,campo grande,MS,-20.41964077,-54.60736384,6ce3934a71cf3aa6ff51b5298ed06d9e,#N/A,,,,
79076,campo grande,MS,-20.5344304,-54.65083767,#N/A,#N/A,,,,
79015,campo grande,MS,-20.38982568,-54.57227587,#N/A,#N/A,,,,
79095,campo grande,MS,-20.52834728,-54.67304609,d734ea4ad80213d54fc4325c5094c955,#N/A,,,,
79048,campo grande,MS,-20.4934698,-54.60776133,#N/A,#N/A,,,,
79016,campo grande,MS,-20.40784352,-54.57503696,#N/A,#N/A,,,,
79180,ribas do rio pardo,MS,-20.44055271,-53.74905865,3a88fb311c3752770c9c01e5e49bd38a,#N/A,,,,
79116,campo grande,MS,-20.41382616,-54.63779026,9be907cf929fd53da43778102239bbaa,#N/A,,,,
79150,maracaju,MS,-21.61714748,-55.17180102,51213d198073a44b1d741f3bd18b7dbd,#N/A,,,,
79112,campo grande,MS,-20.43693939,-54.65791328,0f414c3de4b25372b9db335c5570a095,7df1fc11cc5cbc518b39faa60cf5d67c,,,,
79170,sidrolandia,MS,-20.93756912,-54.96874328,12f90e3cb1d2487514f7e277af6d4a40,#N/A,,,,
79100,campo grande,MS,-20.46528633,-54.63647739,9f0510b27c9d60b4e7d5a281d3ae3973,#N/A,,,,
79130,rio brilhante,MS,-21.78420757,-54.5294252,9d46b89032f34a48706407829dbb55b5,#N/A,,,,
79190,terenos,MS,-20.43592749,-54.86288256,8e5d0adde31e653546790a303a88efbd,#N/A,,,,
79103,campo grande,MS,-20.44260776,-54.67455452,8553fb012aaa382ff9b2eb9aae6d03fd,#N/A,,,,
79117,campo grande,MS,-20.42376866,-54.63417793,b6a1445ee505f3a95c827e7a5188ad02,#N/A,,,,
79102,campo grande,MS,-20.45550912,-54.65945481,f838e842c0f8bda43a21d146deb6f087,#N/A,,,,
79140,nova alvorada do sul,MS,-21.45564531,-54.37083317,0c5fac92d05500d45585d4a0ea36eea2,#N/A,,,,
79110,campo grande,MS,-20.45195975,-54.63357131,e154aa6c833c997823d31268993dd32d,#N/A,,,,
79115,campo grande,MS,-20.42995166,-54.65364204,eec9bb4c6bf4c4d80492360075189f39,#N/A,,,,
79104,campo grande,MS,-20.46314915,-54.69600399,24c0198087e69da480e00cfc47b1a8e0,7d484ca289afaac6bf5fc6a1e96d2226,,,,
79134,prudencio thomaz,MS,-21.65249883,-54.43375249,5a5692225e8f8c8e991e45612fe94f4e,#N/A,,,,
79118,campo grande,MS,-20.43862587,-54.6226255,46efeb419cd0b58214d62fb6f13623f7,#N/A,,,,
79106,campo grande,MS,-20.44178964,-54.68840856,#N/A,#N/A,,,,
79113,campo grande,MS,-20.4393015,-54.67081692,64e7a868a131d1c50c6a74951f1b784d,#N/A,,,,
79108,campo grande,MS,-20.49532315,-54.73735144,79293a3bfb63be93571d2184d168d40c,#N/A,,,,
79114,campo grande,MS,-20.41909487,-54.66661817,fd9b8c35f091c1ad8569a436e9c0e497,#N/A,,,,
79107,campo grande,MS,-20.43684652,-54.67593486,d563da7a526992559c8c913f75d481d3,b1fecf4da1fa2689bccffa0121953643,,,,
79125,anhandui,MS,-20.98079254,-54.50364919,fff3a5c6d542d52b05f7e4518adf996e,#N/A,,,,
79105,campo grande,MS,-20.46969606,-54.70696676,5058aeeff6ed95ff28cd16cb102b2530,#N/A,,,,
79101,campo grande,MS,-20.46258606,-54.65303413,#N/A,#N/A,,,,
79152,vista alegre,MS,-21.72651191,-55.49931101,#N/A,#N/A,,,,
79210,anastacio,MS,-20.49526145,-55.80300728,30b5c881869a4f616fc0824e06f641de,#N/A,,,,
79290,bonito,MS,-21.12717352,-56.4875076,e4810f3375c0f016838e715c1b7a0339,#N/A,,,,
79200,aquidauana,MS,-20.48230808,-55.79218938,379a02efdc6a56bd27f99b95fc2f6c06,#N/A,,,,
79220,nioaque,MS,-21.17263311,-55.82811594,#N/A,#N/A,,,,
79240,jardim,MS,-21.48456042,-56.14030991,0a1b402981c8f8b2eaeb86a26e9deabf,#N/A,,,,
79280,porto murtinho,MS,-21.70001349,-57.88369208,cb50b742004760f7a5835600332c29b9,#N/A,,,,
79215,dois irmaos do buriti,MS,-20.69137526,-55.27780834,7ff015ac9abfa71209cd992bc6d054ac,#N/A,,,,
79260,bela vista,MS,-22.10458969,-56.54389097,6b1e761a745eb03341d8158e9e9cd3d7,#N/A,,,,
79230,guia lopes da laguna,MS,-21.45584783,-56.11889646,3214cabfea2994a76e102fb4a23d7b57,#N/A,,,,
79270,caracol,MS,-22.01719539,-57.02713057,c3d0e33c9d758991233ba3cd56fde6b8,#N/A,,,,
79208,cipolandia,MS,-20.12688326,-55.3891013,#N/A,#N/A,,,,
79332,corumba,MS,-19.01253478,-57.65104756,52fbd9fb0561eb0384eb3e5649d2a640,#N/A,,,,
79370,ladario,MS,-19.00829513,-57.60017598,9d0c6eb05d8c8adc9242674560985252,#N/A,,,,
79310,corumba,MS,-19.01142347,-57.62719816,2c68daca346558266eee9bf9539b7f24,#N/A,,,,
79302,corumba,MS,-19.00261906,-57.64860665,42333d2ab86886576093712fbf1564ce,#N/A,,,,
79304,corumba,MS,-19.00382449,-57.62978994,bbf3c2d882c9c723d05d821e30e4e2a2,#N/A,,,,
79331,corumba,MS,-19.00067282,-57.65860306,59949cb209923e327fb460e6e4854eda,#N/A,,,,
79303,corumba,MS,-19.00613885,-57.64088694,a90390cdb48b4c1ddfd36ecc316b6f55,#N/A,,,,
79330,corumba,MS,-19.00444813,-57.65584968,9db60441422191db18225cf1e58e561f,#N/A,,,,
79321,corumba,MS,-19.00181623,-57.66923514,e903fd2602504c71d968c91949519179,#N/A,,,,
79301,corumba,MS,-19.0044894,-57.65074748,4b1827ec0c64d72de57b69f7213aa307,#N/A,,,,
79380,miranda,MS,-20.24985885,-56.38199282,1aa402090c81ae32f4a46c5ebbf55a07,#N/A,,,,
79300,corumba,MS,-19.00922855,-57.65069773,618508ed717cd8715290534e9463f6f7,#N/A,,,,
79320,corumba,MS,-19.04234144,-57.64312524,1d3e643209846ffadac771cc5dc1ed4b,#N/A,,,,
79390,bodoquena,MS,-20.5489191,-56.67547901,19c5d024d9c26d7b38d74a6237081a02,#N/A,,,,
79333,corumba,MS,-19.00079262,-57.6679947,eb55392e91ca4fb066e8c3d099400dd1,#N/A,,,,
79311,corumba,MS,-19.02431122,-57.64096566,02bfd28debf51f86e1d6ef72c84075bd,#N/A,,,,
79415,sonora,MS,-17.57745411,-54.75176407,5618ab3c9d94075477e41a0e684e595b,#N/A,,,,
79490,sao gabriel do oeste,MS,-19.39474339,-54.56736124,8cc7890ab812dd058ca375f6384c02a9,#N/A,,,,
79400,coxim,MS,-18.49857462,-54.75154878,8dcf05d11f427a8a1e5216477f2b0460,9c068d10aca38e85c50202e17b4a7e88,,,,
79420,camapua,MS,-19.53295275,-54.04186371,f2d67e6cf876a8f7aa9e9119415510fd,#N/A,,,,
79430,bandeirantes,MS,-19.92117765,-54.36132932,2a70f969356e2a4bf261fbd483830d5f,#N/A,,,,
79410,pedro gomes,MS,-18.09915798,-54.55466074,f04aaccd5c720604537a81a6b14c46e6,#N/A,,,,
79480,rio verde de mato grosso,MS,-18.91564078,-54.84394366,#N/A,#N/A,,,,
79470,rio negro,MS,-19.44906927,-54.9883803,046898f5066f7287e47eda8a80c80a56,#N/A,,,,
79460,corguinho,MS,-19.83292969,-54.82875159,fe1cc174642276d82248a481bc4c083a,#N/A,,,,
79450,rochedo,MS,-19.95276386,-54.89133453,#N/A,#N/A,,,,
79424,pontinha do cocho,MS,-19.014914,-53.89957144,#N/A,#N/A,,,,
79428,figueirao,MS,-18.68280673,-53.63837595,#N/A,#N/A,,,,
79440,jaraguari,MS,-20.09878281,-54.43500607,722f3c29eca750d5eb93d5a1f67cc74c,#N/A,,,,
79570,aparecida do taboado,MS,-20.07590702,-51.0997542,e428b952c1e0d1092005f58e3123b545,#N/A,,,,
79540,cassilandia,MS,-19.11358228,-51.73572124,e62524b785aae220dbeb9997d9e34312,#N/A,,,,
79550,costa rica,MS,-18.53085935,-53.13055155,99c2f528e9be47ab3d3ea403c4bddf42,#N/A,,,,
79530,alcinopolis,MS,-18.3260381,-53.70980753,19d47f016965370c2d298172268390e8,#N/A,,,,
79580,inocencia,MS,-19.7332523,-51.92623001,e80ac59e04eba2d24b276bce970bddf2,#N/A,,,,
79560,chapadao do sul,MS,-18.78425085,-52.62260113,e7ee5ca88181306105b251db552c4357,#N/A,,,,
79556,paraiso das aguas,MS,-19.02894943,-53.0128822,a8eff06bdf2495e11c29273b830ffd0d,#N/A,,,,
79500,paranaiba,MS,-19.66479726,-51.19225175,4fc64c2ce4ee430857b759ef0242873a,#N/A,,,,
79590,selviria,MS,-20.275104,-51.70823,#N/A,#N/A,,,,
79680,agua clara,MS,-20.43256686,-52.87786501,65ce638769e46f0ce2eb1e5c209a9386,#N/A,,,,
79670,brasilandia,MS,-21.2546331,-52.03600872,f5d8a545323f03c74139eb656ad7c355,#N/A,,,,
79620,tres lagoas,MS,-20.80102247,-51.69872979,8b7c60182e9c5c71d17d54ac97b0fa02,#N/A,,,,
79645,tres lagoas,MS,-20.77320124,-51.69596596,4813c31bc42009db08118aaf5c22d4f8,#N/A,,,,
79640,tres lagoas,MS,-20.785329,-51.739974,2a5537cca47095c73bb1d6286ee2c543,#N/A,,,,
79690,santa rita do pardo,MS,-21.30575236,-52.82598912,#N/A,#N/A,,,,
79622,tres lagoas,MS,-20.8154406,-51.68255582,817b5694bac6be4b10006aa850f8e38b,#N/A,,,,
79630,tres lagoas,MS,-20.7917497,-51.72895036,8ac42b41138a86c0053beaea5a83bb16,#N/A,,,,
79610,tres lagoas,MS,-20.80886806,-51.69490013,9517bc0cc0531f3b191708822d0cd1aa,#N/A,,,,
79601,tres lagoas,MS,-20.78793811,-51.706061,e59d3ca4a478f91c74ca603b09faf1a6,#N/A,,,,
79603,tres lagoas,MS,-20.79387575,-51.70203385,96888e542a835f6dea8d3039af2e4a2e,#N/A,,,,
79612,tres lagoas,MS,-20.79461417,-51.66673526,#N/A,#N/A,,,,
79641,tres lagoas,MS,-20.76988235,-51.703898,#N/A,#N/A,,,,
79600,tres lagoas,MS,-20.77360666,-51.70160159,54da6f5f969bb4601f0d78611694232e,#N/A,,,,
79602,tres lagoas,MS,-20.79166298,-51.70549512,c1a6465e411652c0b17eec94d6b3699a,#N/A,,,,
79621,tres lagoas,MS,-20.81637738,-51.71240725,4679f6b56b929bc8adaf8d07ea14a4f9,#N/A,,,,
79604,tres lagoas,MS,-20.79064359,-51.68963145,379b91a51576531cbf7bb8f7ffb5016e,#N/A,,,,
79611,tres lagoas,MS,-20.80525544,-51.6794658,40da7436fa784c91abb13730ee83d8cc,#N/A,,,,
79654,arapua,MS,-20.78844031,-52.05548689,#N/A,#N/A,,,,
79648,tres lagoas,MS,-20.09482147,-51.09659274,8df9620fc64c4bc7d034827e7bc68b6c,#N/A,,,,
79750,nova andradina,MS,-22.25365416,-53.34542436,32df5b33f0b3abf4b75988b73732701a,#N/A,,,,
79780,bataguassu,MS,-21.71718244,-52.42237346,94c497528915442546d67567bc7e00d5,#N/A,,,,
79740,ivinhema,MS,-22.28968689,-53.83391003,c14fe40da04e2cad7f80c1725235f190,#N/A,,,,
79785,angelica,MS,-22.15998709,-53.78195528,ce8089f79bfbd25ac982292f1764fa69,#N/A,,,,
79700,fatima do sul,MS,-22.3763939,-54.51496883,5746fccbf3921985147d1e85140e0e2d,#N/A,,,,
79730,gloria de dourados,MS,-22.41876193,-54.23092225,6da649023525b7a22b12737c8f18423b,#N/A,,,,
79760,bataypora,MS,-22.29762587,-53.26863138,4a2dd9d4f4e3b6f3f69b5ed6804e6741,#N/A,,,,
79790,deodapolis,MS,-22.2806534,-54.16218589,7301c533b5b601c446afd51555eca94a,#N/A,,,,
79760,bataipora,MS,-22.29554676,-53.27084726,d6e816a35e42165ae9af6c44209dc565,#N/A,,,,
79770,anaurilandia,MS,-22.18651867,-52.72017565,3bd124a0d3630c45d920e49a107b6912,#N/A,,,,
79792,lagoa bonita,MS,-22.26279409,-54.22656528,#N/A,#N/A,,,,
79720,jatei,MS,-22.48019355,-54.30706983,#N/A,#N/A,,,,
79710,vicentina,MS,-22.4092557,-54.43828279,d59d5ab941b00db1efa82191020eee79,#N/A,,,,
79758,nova casa verde,MS,-21.75813464,-53.2677827,#N/A,#N/A,,,,
79765,taquarussu,MS,-22.48735342,-53.35277387,#N/A,#N/A,,,,
79745,novo horizonte do sul,MS,-22.65168167,-53.85883361,#N/A,#N/A,,,,
79750,nova andradina,RS,-22.24206242,-53.34315945,#N/A,#N/A,,,,
79712,sao jose,MS,-22.49332975,-54.46305521,#N/A,#N/A,,,,
79742,amandina,MS,-22.38533018,-53.59466429,#N/A,#N/A,,,,
79823,dourados,MS,-22.21703391,-54.83238552,ee7b0a64a42fd92a3144a38c4f347a9e,#N/A,,,,
79826,dourados,MS,-22.22062108,-54.79604722,213573df8c484028f3492fa3548074da,#N/A,,,,
79878,vila vargas,MS,-22.13468656,-54.61887279,#N/A,#N/A,,,,
79814,dourados,MS,-22.23917589,-54.82255587,#N/A,#N/A,,,,
79841,dourados,MS,-22.22614791,-54.75840783,e37fb175f9acdff48e722fe7b47ff161,#N/A,,,,
79825,dourados,MS,-22.2208749,-54.80934024,8223cced69cfc254c7f0946a0c08d6d5,#N/A,,,,
79839,dourados,MS,-22.2524708,-54.78868467,#N/A,#N/A,,,,
79810,dourados,MS,-22.23513804,-54.81323981,9ea999ddb251e229b1c8b4925884743e,#N/A,,,,
79801,dourados,MS,-22.22650703,-54.79779125,#N/A,#N/A,,,,
79833,dourados,MS,-22.22034087,-54.77424651,b810f602eb5c930e434940744adcb2ae,#N/A,,,,
79803,dourados,MS,-22.22809706,-54.81804153,839c458c99f7ce55009781ef0a7b3300,#N/A,,,,
79802,dourados,MS,-22.23326999,-54.81824265,14473818b93e71b730b41049b8ab405a,#N/A,,,,
79890,itapora,MS,-22.08402073,-54.79918156,f9b659b91eeb363feb311c590fe4c9f8,#N/A,,,,
79840,dourados,MS,-22.22333751,-54.78560037,0750bb350b6dc48f9a8739754b75bf63,#N/A,,,,
79804,dourados,MS,-22.22713302,-54.81435121,8fcaa9368903f3a9a28aeaff28c14638,#N/A,,,,
79824,dourados,MS,-22.25753938,-54.78643817,3fb4d17e4a2870060d6becf7e248504e,#N/A,,,,
79830,dourados,MS,-22.22160827,-54.7948683,b82fcfbb09d3c02e8a173bb8b02e6504,#N/A,,,,
79811,dourados,MS,-22.23973232,-54.80821283,#N/A,#N/A,,,,
79800,dourados,MS,-22.22646958,-54.80873567,9e7518667075b04bcac1c301ded485f1,#N/A,,,,
79813,dourados,MS,-22.25550478,-54.81330783,3538091afd540ab6e463b49ddca8ff86,#N/A,,,,
79880,douradina,MS,-22.04248726,-54.6082373,#N/A,#N/A,,,,
79820,dourados,MS,-22.23231027,-54.82983827,23982a817b35161e034f66e8dabadbd3,#N/A,,,,
79812,dourados,MS,-22.24054448,-54.81313435,438843431aab8910d758e33a5b972f8e,#N/A,,,,
79822,dourados,MS,-22.22525055,-54.84427862,e047f484b8447314b1a1e55bdefa4ff9,#N/A,,,,
79842,dourados,MS,-22.23735362,-54.75199757,5e9bc3ca10a1311380e66fe7e830daba,#N/A,,,,
79806,dourados,MS,-22.22879648,-54.80418985,9e873a5a6bcd5787eb36890605ca2beb,#N/A,,,,
79831,dourados,MS,-22.21168726,-54.7828533,ba5ea075962cdcff04b20125e61abd7a,#N/A,,,,
79843,dourados,MS,-22.24656822,-54.73466978,#N/A,#N/A,,,,
79805,dourados,MS,-22.22236457,-54.8017279,#N/A,#N/A,,,,
79896,montese,MS,-22.03194,-54.74444,#N/A,#N/A,,,,
79862,sao pedro,MS,-22.13322766,-54.61682502,#N/A,#N/A,,,,
79837,dourados,MS,-22.261131,-54.7795305,#N/A,#N/A,,,,
79864,itahum,MS,-22.08620149,-55.35035129,#N/A,#N/A,,,,
79894,pirapora,MS,-21.98164951,-54.67663978,#N/A,#N/A,,,,
79815,dourados,MS,-22.24139173,-54.74929125,#N/A,#N/A,,,,
79821,dourados,MS,-22.21467187,-54.85395008,7634df701617e30e218536ba7730c480,#N/A,,,,
79827,dourados,MS,-22.2139133,-54.81125685,#N/A,#N/A,,,,
79990,amambai,MS,-23.09553779,-55.23559163,02a66fc781a395cc79f54a7e2f4237ae,#N/A,,,,
79980,mundo novo,MS,-23.93083138,-54.28292099,3a10ca9fdb3b43cecc4b8e24f9759e20,#N/A,,,,
79940,caarapo,MS,-22.62925764,-54.81300505,11e3ca02fb7ecf2f3d8cb15ec85e2fd7,#N/A,,,,
79904,ponta pora,MS,-22.52284116,-55.71183062,37922a02f44c5b80004b14cb9a0becb7,#N/A,,,,
79950,navirai,MS,-23.06589767,-54.20917736,8a4eb74e28aa9a4a177fd01da6254463,#N/A,,,,
79960,iguatemi,MS,-23.68176829,-54.55762782,#N/A,#N/A,,,,
79975,tacuru,MS,-23.63538028,-55.01759248,4fcf92d96f6050b6e2b3594a4823c2dc,#N/A,,,,
79925,paranhos,MS,-23.8871218,-55.42899204,f419b2f9ab6087cef550f09755cb57b6,#N/A,,,,
79900,ponta pora,MS,-22.49753872,-55.73970728,19820840290b94e5f07b8e02b7a57258,#N/A,,,,
79955,juti,MS,-22.85585334,-54.60324544,e779e549b4bf11350f71dd5eec806670,#N/A,,,,
79970,eldorado,MS,-23.78273534,-54.28658175,bfc79e4f4af23463178a0bbf68ed91df,#N/A,,,,
79906,ponta pora,MS,-22.56138304,-55.69592739,4f6b63ab9179d2cae7d2b9be48c33271,#N/A,,,,
79985,japora,MS,-23.88978063,-54.40551412,#N/A,#N/A,,,,
79903,ponta pora,MS,-22.51326753,-55.70585492,3c25ef6b21609fb9841d53486a453dee,#N/A,,,,
79902,ponta pora,MS,-22.51734398,-55.73643884,efab7a8022b17f28b622e1895c2adc65,#N/A,,,,
79965,itaquirai,MS,-23.48268481,-54.18331635,edb556fd9c201137bdea274e76b67a9c,#N/A,,,,
79935,sete quedas,MS,-23.96715874,-55.02667189,#N/A,#N/A,,,,
79995,coronel sapucaia,MS,-23.26974243,-55.53278057,a3d018dbe7100eced7eae9ca087430f9,#N/A,,,,
79920,laguna carapa,MS,-22.56150356,-55.15451113,#N/A,#N/A,,,,
79930,aral moreira,MS,-22.95445328,-55.62768514,#N/A,#N/A,,,,
79910,antonio joao,MS,-22.19457384,-55.9475289,#N/A,#N/A,,,,
79905,ponta pora,MS,-22.55024306,-55.70848919,a31b9c72b5843b29fd1746cc0ca8a78b,#N/A,,,,
79901,ponta pora,MS,-22.5091591,-55.74469225,#N/A,#N/A,,,,
79907,ponta pora,MS,-22.57722805,-55.67917528,#N/A,#N/A,,,,
79909,sanga puita,MS,-22.62168689,-55.6254048,714ec4fb218c4a92ff8b5ae8f89395fc,#N/A,,,,
79944,cristalina,MS,-22.4974097,-54.75993782,#N/A,#N/A,,,,
79932,vila marques,MS,-23.02517,-55.58861,#N/A,#N/A,,,,
80010,curitiba,PR,-25.43548786,-49.27021378,3a2af5f4c23dff0cf1ddb8fc10e2ca8b,f1fd5ab1181f827ffad998c1a5de7d74,,,,
80035,curitiba,PR,-25.40283337,-49.2472307,f1a2a2f1b88f9571052233cc0764ab9f,#N/A,,,,
80060,curitiba,PR,-25.4321106,-49.25976794,6ed3a6f46ef83d356e7152ac4a4388db,0cab2da43793a6f3c5ed8514c5f54627,,,,
80030,curitiba,PR,-25.41420519,-49.25949279,48eb960908c62e7f95438067a731697e,ffdd9f82b9a447f6f8d4b91554cc7dd3,,,,
80020,curitiba,PR,-25.42549763,-49.26880419,2bdade632102b0fed078333e9d3256db,3ea00e1dea2b0659dbaf654735929220,,,,
80050,curitiba,PR,-25.43910656,-49.23689876,aa0fbd830c89acc3d79d311ff43d0920,6d7f8d9d594e28796b6b3205b00f459c,,,,
80045,curitiba,PR,-25.42552958,-49.25447952,463a0b50898821692fae99d0da500044,ffcfefa19b08742c5d315f2791395ee5,,,,
80040,curitiba,PR,-25.4181089,-49.25493314,1726600c085f65e9200ef2b46f28c58a,6989574bd97d9773f10d232b6c07da59,,,,
80061,curitiba,PR,-25.43361734,-49.26025221,#N/A,#N/A,,,,
80002,curitiba,PR,-25.43956347,-49.26196285,#N/A,#N/A,,,,
80011,curitiba,PR,-25.43145082,-49.26958204,#N/A,#N/A,,,,
80006,curitiba,PR,-25.43398273,-49.259927,#N/A,#N/A,,,,
80101,curitiba,PR,-25.43659466,-49.26618736,#N/A,#N/A,,,,
80240,curitiba,PR,-25.45315588,-49.2850396,e175dcb4b025365a33467693abf7b4ca,2dd1fb6f0e42a2243b8a01e40cd41216,,,,
80230,curitiba,PR,-25.44041155,-49.27281542,6febba3313a197d966a3267abfb5e227,0ef83d7d83ed97cd2a0049ac8be5f88a,,,,
80250,curitiba,PR,-25.43896815,-49.27448441,afd033936eeee492f12832e2fdda2e6a,3986c0b54f6b748b75e7bd4e092aa3e5,,,,
80210,curitiba,PR,-25.43871209,-49.2408926,10408208bd283f97071e63a15e1277fe,4dbd95a08b31ede5c82d3f861cb1ce1a,,,,
80215,curitiba,PR,-25.44384908,-49.25520561,5cae1392b852d8c16f0520891f09c912,76d64c4aca3a7baf218bf93ef7fa768d,,,,
80220,curitiba,PR,-25.45005712,-49.26067391,25ba518be2faaf1678b183d103fd8bf3,8dfbc5ff27df12f6cef751d3b9554222,,,,
80231,curitiba,PR,-25.43956347,-49.26196285,#N/A,#N/A,,,,
80249,curitiba,PR,-25.44938172,-49.29320906,#N/A,#N/A,,,,
80320,curitiba,PR,-25.45871651,-49.30218888,85546bbf5243e477ca238fa6d21cff49,7957cac1a02f45d0a4a7e45626382ec2,,,,
80310,curitiba,PR,-25.46402932,-49.30472795,532007b4b7629c6cd70fdd58e963f11b,ccc4bbb5f32a6ab2b7066a4130f114e3,,,,
80330,curitiba,PR,-25.47273494,-49.30563837,2d0f7432570aed0b9ea49f389569482a,9d681c7e12db302cb261e721040dde65,,,,
80370,curitiba,PR,-25.4358915,-49.30132235,#N/A,#N/A,,,,
80440,curitiba,PR,-25.44103215,-49.29670346,8f881edb13c45cda01906df7fb402491,#N/A,,,,
80410,curitiba,PR,-25.42968293,-49.27463518,0244095ded2a29ca6b15d7942ef3ec93,62d977e2b2aee830de3e039a28490d12,,,,
80430,curitiba,PR,-25.43328294,-49.28042347,00e5b2926b61c618f32e26a8683d84c7,6c177e38df6d3f34182b1f1d427231bf,,,,
80420,curitiba,PR,-25.43489998,-49.28320625,82d98198f7fb1687858e03a5322e1621,abe021b01ba992245271b9aa422032df,,,,
80510,curitiba,PR,-25.41644421,-49.28185036,dade53d3190192887535ca1264cd90c5,671585f5a2af58b6e276bc01003c0d2b,,,,
80540,curitiba,PR,-25.39986977,-49.25998715,7fc8ef1dd2d7ac610fde57ee0cd595c6,52f6f9f13ba19504c02781132a049e75,,,,
80530,curitiba,PR,-25.42149294,-49.2692033,c7ec40da7b433a48b43ed2c2db0101e8,#N/A,,,,
